date,home_team,away_team,home_score,away_score,tournament,neutral
2023-10-17,Uruguay,Portugal,2,1,Friendly,0
2023-10-18,Iran,United States,2,2,Friendly,0
2023-10-19,Jamaica,Saudi Arabia,0,1,Qualifier,0
2023-10-19,Portugal,England,0,1,Qualifier,0
2023-10-20,Ecuador,Jamaica,1,1,Friendly,0
2023-10-21,Poland,Nigeria,2,2,Qualifier,0
2023-10-21,Japan,Senegal,0,2,Friendly,0
2023-10-22,Nigeria,Poland,0,0,Qualifier,1
2023-10-23,Canada,Panama,5,0,Friendly,0
2023-10-24,Serbia,Australia,0,0,Qualifier,0
2023-10-24,Egypt,Ecuador,0,1,Friendly,0
2023-10-25,Costa Rica,Croatia,1,1,Qualifier,0
2023-10-26,Portugal,Austria,1,1,Qualifier,1
2023-10-27,Jamaica,Netherlands,1,2,Friendly,0
2023-10-27,South Korea,Panama,2,1,Qualifier,1
2023-10-28,Serbia,Panama,4,0,Qualifier,0
2023-10-29,Australia,Switzerland,1,1,Qualifier,1
2023-10-29,Ghana,Austria,0,1,Qualifier,1
2023-10-30,Ivory Coast,Uzbekistan,3,0,Qualifier,1
2023-10-31,Japan,New Zealand,5,1,Qualifier,0
2023-11-01,Austria,Australia,1,1,Friendly,0
2023-11-01,Austria,Ivory Coast,0,0,Qualifier,1
2023-11-02,Netherlands,Japan,0,0,Qualifier,0
2023-11-03,Denmark,Australia,5,1,Qualifier,0
2023-11-04,Algeria,Cameroon,1,0,Friendly,1
2023-11-04,Croatia,Morocco,3,0,Qualifier,0
2023-11-05,Canada,Serbia,0,1,Qualifier,1
2023-11-06,Algeria,Senegal,1,1,Qualifier,0
2023-11-06,Spain,Uzbekistan,3,0,Qualifier,0
2023-11-07,Iraq,Austria,1,1,Qualifier,0
2023-11-08,Croatia,United States,2,1,Friendly,1
2023-11-09,Brazil,Turkey,1,1,Friendly,0
2023-11-09,Australia,Austria,1,1,Friendly,0
2023-11-10,United States,Denmark,6,1,Friendly,0
2023-11-11,Brazil,Serbia,1,1,Friendly,0
2023-11-12,Serbia,Argentina,1,1,Qualifier,0
2023-11-12,Poland,Algeria,3,1,Qualifier,0
2023-11-13,Ecuador,Uzbekistan,1,1,Friendly,0
2023-11-14,Denmark,Germany,1,2,Qualifier,0
2023-11-15,Netherlands,Germany,3,0,Qualifier,1
2023-11-15,Germany,Iran,1,3,Qualifier,0
2023-11-16,United States,Canada,2,1,Friendly,1
2023-11-17,Panama,Austria,0,5,Qualifier,0
2023-11-17,United States,Ukraine,5,2,Friendly,1
2023-11-18,Ivory Coast,France,1,1,Qualifier,0
2023-11-19,Nigeria,Germany,0,0,Friendly,0
2023-11-20,England,Croatia,2,0,Qualifier,0
2023-11-20,Brazil,DR Congo,4,0,Friendly,1
2023-11-21,Ecuador,England,0,2,Qualifier,1
2023-11-22,Denmark,Panama,2,2,Qualifier,0
2023-11-23,DR Congo,United States,1,1,Qualifier,0
2023-11-23,Spain,Ivory Coast,3,0,Friendly,1
2023-11-24,Portugal,Costa Rica,3,0,Friendly,0
2023-11-25,Jamaica,Bolivia,2,2,Qualifier,0
2023-11-25,Nigeria,Saudi Arabia,3,1,Friendly,0
2023-11-26,Brazil,Ghana,5,0,Qualifier,0
2023-11-27,Uzbekistan,Uruguay,0,0,Friendly,0
2023-11-28,New Zealand,France,3,3,Qualifier,0
2023-11-28,Senegal,Bolivia,2,0,Qualifier,0
2023-11-29,Croatia,Denmark,2,1,Friendly,0
2023-11-30,Costa Rica,South Korea,1,0,Qualifier,1
2023-12-01,Japan,France,1,3,Friendly,1
2023-12-01,Ukraine,Senegal,1,1,Friendly,0
2023-12-02,Senegal,Colombia,2,0,Friendly,0
2023-12-03,Turkey,Croatia,0,0,Qualifier,0
2023-12-03,Egypt,DR Congo,2,0,Friendly,0
2023-12-04,Germany,Iraq,3,0,Friendly,1
2023-12-05,Ukraine,Argentina,1,0,Qualifier,0
2023-12-06,Portugal,Egypt,2,0,Qualifier,1
2023-12-06,Senegal,Ghana,3,0,Friendly,0
2023-12-07,Mexico,Canada,0,0,Friendly,0
2023-12-08,United States,Paraguay,4,1,Friendly,0
2023-12-09,Iran,Brazil,0,1,Qualifier,0
2023-12-09,Panama,Australia,1,0,Qualifier,0
2023-12-10,Brazil,Ivory Coast,8,0,Friendly,0
2023-12-11,Denmark,Brazil,1,0,Qualifier,0
2023-12-12,Iran,Turkey,0,1,Qualifier,1
2023-12-12,Portugal,Ukraine,1,3,Friendly,0
2023-12-13,Ukraine,Bolivia,2,0,Qualifier,0
2023-12-14,Tunisia,New Zealand,0,1,Friendly,0
2023-12-14,Ecuador,Uruguay,0,0,Friendly,0
2023-12-15,United States,Paraguay,1,1,Friendly,1
2023-12-16,Germany,Serbia,4,0,Friendly,0
2023-12-17,DR Congo,Japan,2,3,Friendly,0
2023-12-17,Ukraine,Uruguay,0,0,Qualifier,0
2023-12-18,Jamaica,Poland,0,2,Friendly,0
2023-12-19,Austria,New Zealand,2,1,Qualifier,0
2023-12-20,France,Argentina,2,3,Friendly,0
2023-12-20,Spain,Croatia,2,4,Friendly,1
2023-12-21,Mexico,DR Congo,0,1,Friendly,1
2023-12-22,Egypt,Portugal,1,5,Qualifier,0
2023-12-22,New Zealand,Qatar,5,1,Friendly,0
2023-12-23,Panama,Morocco,1,4,Qualifier,0
2023-12-24,Japan,Egypt,0,0,Qualifier,0
2023-12-25,Panama,Argentina,0,6,Qualifier,0
2023-12-25,South Korea,Algeria,2,0,Qualifier,1
2023-12-26,DR Congo,Ghana,1,2,Qualifier,1
2023-12-27,Australia,Portugal,3,2,Qualifier,0
2023-12-28,Morocco,Ghana,4,1,Qualifier,0
2023-12-28,Argentina,Poland,1,0,Qualifier,1
2023-12-29,Serbia,Tunisia,1,1,Friendly,0
2023-12-30,Tunisia,Bolivia,6,0,Friendly,1
2023-12-31,United States,Belgium,2,2,Friendly,0
2023-12-31,Panama,Argentina,1,5,Qualifier,0
2024-01-01,Uruguay,Bolivia,6,0,Qualifier,0
2024-01-02,Morocco,Japan,7,1,Qualifier,0
2024-01-02,Ivory Coast,Iran,1,0,Qualifier,0
2024-01-03,Austria,United States,1,0,Friendly,0
2024-01-04,Ivory Coast,Mexico,0,1,Qualifier,1
2024-01-05,Netherlands,Iraq,6,0,Friendly,1
2024-01-05,Paraguay,Uruguay,0,2,Qualifier,0
2024-01-06,DR Congo,Denmark,1,1,Friendly,0
2024-01-07,Nigeria,Iraq,3,0,Qualifier,1
2024-01-08,Belgium,Switzerland,1,1,Friendly,1
2024-01-08,Ivory Coast,Spain,0,1,Friendly,0
2024-01-09,Spain,Argentina,2,0,Friendly,1
2024-01-10,Costa Rica,Brazil,0,4,Friendly,0
2024-01-10,Uzbekistan,Turkey,3,2,Qualifier,0
2024-01-11,Germany,New Zealand,2,0,Qualifier,1
2024-01-12,Panama,Ukraine,2,0,Friendly,1
2024-01-13,England,Turkey,2,0,Qualifier,0
2024-01-13,Japan,Algeria,2,0,Qualifier,0
2024-01-14,Austria,Tunisia,1,0,Qualifier,1
2024-01-15,Tunisia,Italy,2,0,Friendly,0
2024-01-16,Austria,Egypt,1,1,Friendly,0
2024-01-16,Colombia,Poland,2,1,Friendly,0
2024-01-17,Egypt,Costa Rica,2,1,Qualifier,0
2024-01-18,Jamaica,Qatar,2,2,Qualifier,1
2024-01-18,South Korea,Belgium,4,2,Qualifier,0
2024-01-19,Egypt,Tunisia,5,2,Qualifier,0
2024-01-20,Austria,Jamaica,2,0,Friendly,0
2024-01-21,DR Congo,Bolivia,3,1,Qualifier,1
2024-01-21,France,Germany,0,1,Qualifier,0
2024-01-22,Cameroon,Spain,0,3,Friendly,0
2024-01-23,DR Congo,Panama,2,0,Qualifier,0
2024-01-24,Turkey,Serbia,0,4,Qualifier,0
2024-01-24,Iran,England,0,1,Qualifier,0
2024-01-25,Costa Rica,Mexico,3,1,Qualifier,0
2024-01-26,Argentina,Denmark,6,1,Friendly,0
2024-01-27,Uruguay,Serbia,3,1,Friendly,0
2024-01-27,Spain,Bolivia,7,0,Qualifier,1
2024-01-28,Spain,Morocco,5,0,Qualifier,0
2024-01-29,Italy,Iran,2,0,Qualifier,0
2024-01-29,Japan,Brazil,1,0,Friendly,1
2024-01-30,Cameroon,Paraguay,3,1,Friendly,0
2024-01-31,Brazil,Turkey,2,1,Qualifier,0
2024-02-01,Bolivia,Uruguay,2,0,Qualifier,0
2024-02-01,Ivory Coast,England,0,2,Friendly,0
2024-02-02,Cameroon,Japan,3,0,Qualifier,0
2024-02-03,Ukraine,South Korea,1,3,Qualifier,1
2024-02-04,Ukraine,Saudi Arabia,3,4,Friendly,0
2024-02-04,Ivory Coast,Saudi Arabia,2,0,Qualifier,0
2024-02-05,Paraguay,Qatar,2,1,Qualifier,0
2024-02-06,Germany,Portugal,1,0,Qualifier,0
2024-02-06,Algeria,Argentina,1,3,Qualifier,0
2024-02-07,Spain,Iraq,10,0,Qualifier,0
2024-02-08,Mexico,Cameroon,1,0,Qualifier,1
2024-02-09,France,New Zealand,9,0,Qualifier,0
2024-02-09,Turkey,Argentina,0,4,Qualifier,0
2024-02-10,England,Uzbekistan,5,2,Qualifier,0
2024-02-11,Algeria,Saudi Arabia,2,1,Qualifier,0
2024-02-12,Ukraine,Nigeria,1,1,Qualifier,0
2024-02-12,DR Congo,Netherlands,0,3,Qualifier,0
2024-02-13,Netherlands,Saudi Arabia,2,1,Friendly,0
2024-02-14,Netherlands,Bolivia,6,0,Qualifier,0
2024-02-14,United States,Italy,0,1,Friendly,0
2024-02-15,Croatia,Belgium,3,0,Qualifier,0
2024-02-16,Austria,Jamaica,0,0,Friendly,0
2024-02-17,Saudi Arabia,Switzerland,3,2,Friendly,0
2024-02-17,Germany,Turkey,1,1,Qualifier,0
2024-02-18,DR Congo,Saudi Arabia,2,3,Friendly,0
2024-02-19,Jamaica,Ecuador,2,0,Qualifier,1
2024-02-20,Nigeria,United States,2,2,Qualifier,0
2024-02-20,Switzerland,Ecuador,3,2,Friendly,0
2024-02-21,Bolivia,Belgium,1,0,Qualifier,1
2024-02-22,Switzerland,Canada,1,0,Friendly,0
2024-02-23,Algeria,Morocco,0,0,Qualifier,0
2024-02-23,Belgium,Poland,2,0,Friendly,0
2024-02-24,Japan,Bolivia,2,0,Friendly,0
2024-02-25,Canada,Turkey,0,1,Qualifier,0
2024-02-25,Saudi Arabia,Ecuador,1,1,Friendly,1
2024-02-26,Japan,Bolivia,5,0,Qualifier,0
2024-02-27,Turkey,Senegal,1,0,Qualifier,0
2024-02-28,New Zealand,Serbia,1,0,Friendly,0
2024-02-28,Canada,Costa Rica,5,0,Qualifier,1
2024-02-29,Canada,Portugal,1,1,Qualifier,0
2024-03-01,Germany,Turkey,1,2,Friendly,0
2024-03-02,Jamaica,Ecuador,0,3,Qualifier,0
2024-03-02,Cameroon,Australia,1,0,Qualifier,1
2024-03-03,Switzerland,Bolivia,4,0,Qualifier,0
2024-03-04,Germany,Tunisia,2,0,Friendly,1
2024-03-04,France,Switzerland,2,0,Qualifier,0
2024-03-05,Panama,Bolivia,1,0,Friendly,0
2024-03-06,Ivory Coast,Canada,6,1,Qualifier,0
2024-03-07,Cameroon,Spain,1,3,Qualifier,0
2024-03-07,Iraq,Denmark,0,1,Friendly,0
2024-03-08,Uruguay,Paraguay,3,1,Qualifier,0
2024-03-09,Australia,Canada,0,1,Qualifier,0
2024-03-10,Ecuador,Switzerland,3,1,Qualifier,0
2024-03-10,Bolivia,Senegal,4,1,Qualifier,1
2024-03-11,Tunisia,Uzbekistan,0,1,Friendly,0
2024-03-12,Switzerland,Poland,1,0,Qualifier,0
2024-03-13,Jamaica,Turkey,3,1,Qualifier,1
2024-03-13,Iraq,Bolivia,1,0,Qualifier,0
2024-03-14,Denmark,Turkey,0,2,Qualifier,0
2024-03-15,United States,Ghana,5,1,Friendly,0
2024-03-15,Japan,Germany,1,1,Qualifier,1
2024-03-16,Australia,Italy,1,0,Qualifier,0
2024-03-17,Italy,South Korea,2,0,Qualifier,0
2024-03-18,Switzerland,Netherlands,1,0,Qualifier,1
2024-03-18,France,Switzerland,2,1,Qualifier,0
2024-03-19,Brazil,Jamaica,1,0,Qualifier,0
2024-03-20,Turkey,Austria,0,1,Qualifier,1
2024-03-21,Netherlands,Switzerland,1,0,Qualifier,0
2024-03-21,Uzbekistan,Portugal,1,4,Qualifier,0
2024-03-22,Iran,Japan,1,2,Friendly,0
2024-03-23,England,Spain,1,2,Qualifier,0
2024-03-23,Netherlands,Jamaica,5,0,Qualifier,0
2024-03-24,Spain,United States,1,2,Friendly,0
2024-03-25,Croatia,Portugal,3,2,Qualifier,0
2024-03-26,Uzbekistan,Australia,5,3,Qualifier,0
2024-03-26,United States,Ghana,4,1,Qualifier,0
2024-03-27,Poland,New Zealand,4,1,Friendly,0
2024-03-28,South Korea,Austria,1,2,Friendly,0
2024-03-29,Saudi Arabia,Nigeria,1,1,Qualifier,0
2024-03-29,Senegal,Saudi Arabia,4,1,Friendly,1
2024-03-30,Costa Rica,Bolivia,2,0,Qualifier,0
2024-03-31,Iran,Canada,1,2,Friendly,0
2024-03-31,Egypt,DR Congo,2,1,Qualifier,0
2024-04-01,Germany,Iran,6,1,Friendly,0
2024-04-02,Germany,France,1,0,Friendly,0
2024-04-03,Panama,Cameroon,6,2,Friendly,0
2024-04-03,Germany,Saudi Arabia,6,1,Qualifier,1
2024-04-04,Nigeria,Mexico,3,1,Friendly,0
2024-04-05,Algeria,Iraq,3,0,Qualifier,1
2024-04-06,Nigeria,Netherlands,2,3,Friendly,0
2024-04-06,Brazil,Poland,5,0,Qualifier,0
2024-04-07,Algeria,South Korea,3,0,Friendly,0
2024-04-08,Ghana,Austria,2,1,Friendly,0
2024-04-09,Egypt,Japan,0,0,Qualifier,0
2024-04-09,Egypt,Netherlands,2,4,Friendly,1
2024-04-10,Italy,Costa Rica,7,1,Qualifier,1
2024-04-11,Spain,Qatar,4,1,Friendly,0
2024-04-11,Iran,Tunisia,4,3,Friendly,1
2024-04-12,Argentina,Ukraine,5,0,Qualifier,0
2024-04-13,Portugal,Iran,3,0,Qualifier,0
2024-04-14,Croatia,Germany,1,1,Qualifier,1
2024-04-14,Ivory Coast,Morocco,5,1,Qualifier,0
2024-04-15,Ecuador,Ghana,1,0,Qualifier,0
2024-04-16,Portugal,Egypt,3,1,Qualifier,0
2024-04-17,Turkey,France,1,3,Qualifier,0
2024-04-17,Qatar,Ivory Coast,4,1,Qualifier,1
2024-04-18,Germany,Nigeria,4,2,Qualifier,0
2024-04-19,Uzbekistan,Switzerland,1,1,Qualifier,0
2024-04-19,Tunisia,Belgium,1,1,Qualifier,0
2024-04-20,Spain,Belgium,2,0,Qualifier,0
2024-04-21,Denmark,Cameroon,2,1,Friendly,0
2024-04-22,Egypt,New Zealand,3,0,Qualifier,0
2024-04-22,Jamaica,Nigeria,0,1,Qualifier,0
2024-04-23,Jamaica,Colombia,3,1,Qualifier,0
2024-04-24,Uruguay,Ukraine,2,0,Qualifier,0
2024-04-25,Australia,Tunisia,1,0,Friendly,0
2024-04-25,Ghana,Colombia,1,0,Qualifier,1
2024-04-26,Switzerland,Cameroon,3,0,Qualifier,1
2024-04-27,England,Qatar,3,1,Friendly,0
2024-04-27,Canada,Belgium,1,2,Friendly,0
2024-04-28,Germany,Austria,1,0,Friendly,0
2024-04-29,Nigeria,Uruguay,2,2,Qualifier,0
2024-04-30,Nigeria,Spain,0,1,Friendly,0
2024-04-30,Serbia,Spain,0,1,Qualifier,0
2024-05-01,Ghana,Ecuador,0,2,Qualifier,1
2024-05-02,Cameroon,Uruguay,1,1,Friendly,0
2024-05-03,Saudi Arabia,DR Congo,2,2,Friendly,1
2024-05-03,Morocco,Cameroon,5,1,Qualifier,1
2024-05-04,Belgium,Croatia,2,1,Qualifier,0
2024-05-05,Ukraine,Austria,1,0,Qualifier,0
2024-05-06,Senegal,Belgium,0,2,Qualifier,1
2024-05-06,Jamaica,Tunisia,0,2,Qualifier,0
2024-05-07,Panama,Ghana,1,2,Friendly,0
2024-05-08,Iraq,Uruguay,0,3,Qualifier,0
2024-05-08,France,DR Congo,5,1,Qualifier,0
2024-05-09,Qatar,Ghana,0,0,Friendly,0
2024-05-10,Canada,Tunisia,2,2,Qualifier,1
2024-05-11,Tunisia,Japan,3,2,Friendly,0
2024-05-11,Egypt,Morocco,1,0,Qualifier,0
2024-05-12,Uruguay,Egypt,4,1,Qualifier,1
2024-05-13,Spain,Ukraine,3,2,Friendly,0
2024-05-14,Portugal,Poland,0,0,Qualifier,0
2024-05-14,Croatia,Qatar,5,1,Friendly,0
2024-05-15,Croatia,Costa Rica,2,1,Friendly,0
2024-05-16,Colombia,DR Congo,8,0,Qualifier,0
2024-05-16,England,Iran,3,1,Friendly,0
2024-05-17,Ukraine,Iraq,3,0,Qualifier,0
2024-05-18,Nigeria,Poland,2,1,Friendly,1
2024-05-19,Spain,Cameroon,9,0,Friendly,0
2024-05-19,Ghana,South Korea,2,3,Friendly,0
2024-05-20,Senegal,Argentina,0,2,Friendly,0
2024-05-21,England,Serbia,3,2,Qualifier,0
2024-05-22,Croatia,Nigeria,3,1,Qualifier,0
2024-05-22,Italy,Portugal,2,1,Friendly,0
2024-05-23,Egypt,Nigeria,2,0,Friendly,0
2024-05-24,Cameroon,Austria,0,1,Qualifier,1
2024-05-25,Costa Rica,Saudi Arabia,0,1,Qualifier,0
2024-05-25,Ivory Coast,Algeria,2,0,Friendly,0
2024-05-26,New Zealand,Colombia,2,3,Qualifier,0
2024-05-27,Tunisia,Costa Rica,2,0,Friendly,0
2024-05-27,Cameroon,Ukraine,2,2,Qualifier,1
2024-05-28,United States,Netherlands,1,0,Qualifier,0
2024-05-29,France,Algeria,5,0,Qualifier,1
2024-05-30,Senegal,Iran,1,0,Qualifier,0
2024-05-30,Costa Rica,Australia,0,2,Friendly,0
2024-05-31,United States,Iraq,1,1,Friendly,0
2024-06-01,Uzbekistan,Paraguay,2,3,Qualifier,0
2024-06-02,Cameroon,Serbia,1,0,Friendly,1
2024-06-02,Austria,Colombia,2,1,Qualifier,1
2024-06-03,Portugal,Costa Rica,3,0,Friendly,0
2024-06-04,Denmark,Germany,0,3,Qualifier,0
2024-06-04,Colombia,Paraguay,5,0,Friendly,0
2024-06-05,Colombia,Panama,0,1,Friendly,1
2024-06-06,New Zealand,Denmark,0,2,Friendly,0
2024-06-07,Senegal,Bolivia,3,0,Friendly,0
2024-06-07,Switzerland,DR Congo,0,0,Qualifier,0
2024-06-08,Paraguay,Switzerland,2,2,Qualifier,0
2024-06-09,Croatia,Costa Rica,2,0,Friendly,1
2024-06-10,Poland,Panama,4,2,Qualifier,0
2024-06-10,France,Portugal,3,1,Qualifier,0
2024-06-11,Panama,Costa Rica,3,1,Friendly,0
2024-06-12,Canada,Uruguay,5,3,Friendly,0
2024-06-12,Ivory Coast,Cameroon,2,0,Qualifier,0
2024-06-13,United States,New Zealand,7,0,Qualifier,0
2024-06-14,New Zealand,DR Congo,1,2,Qualifier,0
2024-06-15,Netherlands,Mexico,3,1,Qualifier,0
2024-06-15,England,Costa Rica,2,0,Qualifier,0
2024-06-16,Mexico,Uzbekistan,0,1,Friendly,0
2024-06-17,Switzerland,Brazil,0,2,Qualifier,0
2024-06-18,England,DR Congo,3,0,Friendly,0
2024-06-18,Netherlands,Brazil,1,0,Friendly,0
2024-06-19,Ghana,Bolivia,2,1,Qualifier,0
2024-06-20,Ecuador,Colombia,0,2,Qualifier,1
2024-06-21,Mexico,Croatia,1,0,Qualifier,0
2024-06-21,Egypt,Nigeria,0,2,Qualifier,0
2024-06-22,Colombia,Netherlands,1,0,Qualifier,0
2024-06-23,Netherlands,Mexico,0,0,Qualifier,1
2024-06-23,Croatia,England,1,2,Qualifier,1
2024-06-24,Iraq,Argentina,1,3,Qualifier,1
2024-06-25,Australia,Ecuador,1,1,Qualifier,0
2024-06-26,Denmark,Japan,2,0,Qualifier,0
2024-06-26,Egypt,Croatia,3,0,Qualifier,0
2024-06-27,Saudi Arabia,Switzerland,1,3,Qualifier,0
2024-06-28,Nigeria,Morocco,2,2,Qualifier,0
2024-06-29,Spain,Algeria,2,1,Friendly,0
2024-06-29,Netherlands,France,0,1,Friendly,0
2024-06-30,Colombia,Paraguay,2,0,Qualifier,0
2024-07-01,Spain,Switzerland,2,1,Friendly,0
2024-07-01,Morocco,Panama,3,0,Friendly,0
2024-07-02,Croatia,Costa Rica,4,0,Qualifier,0
2024-07-03,Portugal,New Zealand,4,0,Qualifier,0
2024-07-04,Morocco,New Zealand,5,1,Qualifier,0
2024-07-04,Cameroon,Argentina,0,1,Friendly,0
2024-07-05,Uzbekistan,Jamaica,0,0,Friendly,1
2024-07-06,Uruguay,Croatia,0,1,Friendly,0
2024-07-07,Australia,DR Congo,2,0,Qualifier,1
2024-07-07,Panama,DR Congo,1,1,Qualifier,0
2024-07-08,Panama,Iraq,1,2,Qualifier,0
2024-07-09,Brazil,DR Congo,6,0,Qualifier,0
2024-07-09,Iran,Costa Rica,5,2,Qualifier,0
2024-07-10,Qatar,Germany,0,4,Friendly,0
2024-07-11,Morocco,Algeria,1,0,Friendly,0
2024-07-12,Cameroon,Paraguay,4,0,Qualifier,1
2024-07-12,Turkey,Iraq,3,3,Qualifier,0
2024-07-13,Ukraine,Serbia,2,2,Qualifier,0
2024-07-14,Germany,Mexico,3,1,Qualifier,1
2024-07-15,Brazil,Belgium,4,2,Friendly,0
2024-07-15,Ghana,Uzbekistan,4,1,Qualifier,0
2024-07-16,Brazil,Iraq,5,0,Qualifier,0
2024-07-17,Panama,Poland,3,3,Qualifier,0
2024-07-18,Ukraine,Jamaica,2,0,Friendly,0
2024-07-18,England,Cameroon,2,1,Qualifier,1
2024-07-19,Morocco,Egypt,2,0,Qualifier,0
2024-07-20,Poland,Ukraine,0,1,Qualifier,0
2024-07-20,Egypt,Italy,1,2,Qualifier,0
2024-07-21,Panama,Algeria,2,1,Qualifier,0
2024-07-22,Ivory Coast,Poland,1,1,Qualifier,0
2024-07-23,England,New Zealand,4,0,Qualifier,0
2024-07-23,Morocco,Denmark,2,2,Friendly,0
2024-07-24,South Korea,Netherlands,2,5,Qualifier,0
2024-07-25,United States,England,1,1,Friendly,0
2024-07-26,Germany,Egypt,3,0,Qualifier,0
2024-07-26,Uruguay,England,2,1,Friendly,0
2024-07-27,Switzerland,England,1,1,Friendly,0
2024-07-28,Morocco,Costa Rica,1,0,Qualifier,0
2024-07-28,Canada,Paraguay,4,1,Qualifier,0
2024-07-29,Panama,Costa Rica,1,1,Qualifier,0
2024-07-30,Portugal,Iran,6,1,Friendly,0
2024-07-31,Brazil,Ghana,2,0,Friendly,0
2024-07-31,South Korea,Iraq,1,0,Qualifier,0
2024-08-01,Croatia,Germany,1,1,Friendly,0
2024-08-02,Spain,Ecuador,4,0,Friendly,0
2024-08-03,Paraguay,Ivory Coast,1,0,Friendly,0
2024-08-03,Canada,Turkey,2,0,Friendly,0
2024-08-04,Ivory Coast,Italy,0,0,Qualifier,0
2024-08-05,Tunisia,Argentina,1,4,Qualifier,0
2024-08-06,Belgium,Saudi Arabia,7,2,Friendly,0
2024-08-06,Canada,Bolivia,4,3,Qualifier,0
2024-08-07,Ghana,Croatia,1,3,Friendly,0
2024-08-08,Morocco,Paraguay,1,0,Friendly,0
2024-08-08,Ghana,United States,2,0,Qualifier,0
2024-08-09,Argentina,Netherlands,2,2,Qualifier,0
2024-08-10,United States,Iran,2,1,Friendly,1
2024-08-11,Senegal,Ukraine,2,0,Qualifier,0
2024-08-11,Uruguay,Croatia,1,0,Qualifier,0
2024-08-12,Bolivia,Paraguay,5,0,Qualifier,0
2024-08-13,Senegal,Netherlands,2,2,Qualifier,0
2024-08-14,DR Congo,Netherlands,1,2,Friendly,0
2024-08-14,Brazil,Denmark,4,2,Friendly,1
2024-08-15,Belgium,Paraguay,3,0,Friendly,0
2024-08-16,New Zealand,Turkey,0,2,Qualifier,0
2024-08-16,Saudi Arabia,Belgium,1,3,Qualifier,0
2024-08-17,Canada,Italy,0,2,Friendly,0
2024-08-18,Ivory Coast,Serbia,0,1,Friendly,1
2024-08-19,Tunisia,Serbia,1,2,Qualifier,1
2024-08-19,Turkey,Mexico,1,2,Friendly,0
2024-08-20,Qatar,New Zealand,1,1,Friendly,1
2024-08-21,Panama,Qatar,2,0,Friendly,0
2024-08-22,Paraguay,Egypt,2,0,Qualifier,0
2024-08-22,Costa Rica,Croatia,1,5,Qualifier,1
2024-08-23,Ukraine,Argentina,2,1,Friendly,0
2024-08-24,Jamaica,Brazil,0,3,Qualifier,0
2024-08-24,South Korea,Uzbekistan,5,0,Friendly,0
2024-08-25,Australia,South Korea,2,1,Qualifier,0
2024-08-26,Poland,Croatia,1,4,Friendly,0
2024-08-27,Japan,Denmark,3,1,Friendly,0
2024-08-27,Bolivia,Germany,3,1,Friendly,0
2024-08-28,Paraguay,Denmark,1,1,Friendly,0
2024-08-29,Qatar,Colombia,1,4,Qualifier,0
2024-08-30,DR Congo,Senegal,0,1,Friendly,0
2024-08-30,Ivory Coast,Nigeria,2,0,Qualifier,0
2024-08-31,United States,Mexico,1,2,Qualifier,1
2024-09-01,Argentina,DR Congo,4,1,Qualifier,0
2024-09-02,Spain,Algeria,3,0,Friendly,0
2024-09-02,Spain,Poland,7,0,Qualifier,0
2024-09-03,Spain,Italy,3,1,Qualifier,0
2024-09-04,DR Congo,Netherlands,0,2,Friendly,1
2024-09-04,Ivory Coast,Spain,0,1,Friendly,0
2024-09-05,Spain,Austria,3,0,Qualifier,0
2024-09-06,Jamaica,Uzbekistan,2,2,Qualifier,0
2024-09-07,Poland,Serbia,1,1,Qualifier,0
2024-09-07,Egypt,Panama,2,0,Qualifier,1
2024-09-08,Turkey,Saudi Arabia,4,2,Qualifier,0
2024-09-09,Colombia,Ivory Coast,3,3,Qualifier,1
2024-09-10,Costa Rica,Denmark,0,1,Qualifier,0
2024-09-10,Costa Rica,Australia,0,0,Qualifier,0
2024-09-11,Croatia,DR Congo,3,0,Qualifier,0
2024-09-12,Egypt,Jamaica,2,1,Qualifier,0
2024-09-12,Iran,Senegal,0,1,Friendly,0
2024-09-13,Australia,Belgium,1,0,Friendly,1
2024-09-14,Ukraine,Canada,2,1,Friendly,0
2024-09-15,Ecuador,New Zealand,3,1,Friendly,0
2024-09-15,Mexico,DR Congo,3,0,Friendly,0
2024-09-16,Italy,Panama,2,0,Qualifier,0
2024-09-17,Japan,Ivory Coast,1,1,Friendly,0
2024-09-18,Mexico,Germany,0,1,Qualifier,0
2024-09-18,Ivory Coast,Morocco,1,2,Qualifier,1
2024-09-19,England,Poland,6,1,Friendly,0
2024-09-20,Austria,Uruguay,0,1,Friendly,0
2024-09-20,Ivory Coast,Australia,3,0,Qualifier,0
2024-09-21,Brazil,Switzerland,4,1,Qualifier,0
2024-09-22,United States,Netherlands,0,2,Friendly,0
2024-09-23,United States,Colombia,2,1,Qualifier,0
2024-09-23,South Korea,Australia,1,2,Friendly,0
2024-09-24,Brazil,Netherlands,3,1,Friendly,0
2024-09-25,Egypt,Argentina,0,3,Qualifier,0
2024-09-26,Austria,Cameroon,2,0,Qualifier,0
2024-09-26,Senegal,Nigeria,2,0,Qualifier,0
2024-09-27,Cameroon,Belgium,1,2,Qualifier,0
2024-09-28,Australia,Bolivia,0,1,Qualifier,0
2024-09-29,England,Colombia,1,0,Qualifier,0
2024-09-29,England,Argentina,0,1,Qualifier,0
2024-09-30,Mexico,Australia,1,0,Qualifier,1
2024-10-01,Saudi Arabia,Colombia,1,2,Qualifier,0
2024-10-01,Ghana,Australia,0,0,Qualifier,1
2024-10-02,Nigeria,Costa Rica,6,1,Qualifier,0
2024-10-03,Austria,Tunisia,1,0,Qualifier,0
